item	writer
8912	nm0467942
4546	nm0469104
4808	nm0469104
7137	nm0469694
43921	nm0469694
8369	nm0469694
68552	nm0469694
25825	nm0469915
4798	nm0469915
3675	nm0469915
2205	nm0469915
4519	nm0471217
2354	nm0471217
473	nm0471217
1376	nm0471298
3155	nm0471298
8638	nm0471811
215	nm0471811
100714	nm0471811
5382	nm0472213
4714	nm0472213
5679	nm0472567
69526	nm0472567
36401	nm0472567
34532	nm0472567
3273	nm0472567
27839	nm0472567
5046	nm0472567
50796	nm0472567
2707	nm0472567
87520	nm0472567
3316	nm0472567
112370	nm0472567
50274	nm0475659
5367	nm0475659
8365	nm0475659
5008	nm0475823
7073	nm0475823
7832	nm0475823
4704	nm0475823
8033	nm0475823
7833	nm0475823
4645	nm0475905
43932	nm0475905
69995	nm0475905
27491	nm0475905
68358	nm0476064
53996	nm0476064
45186	nm0476064
69526	nm0476064
102445	nm0476064
34319	nm0476064
39435	nm0476064
83613	nm0476064
110553	nm0476064
95567	nm0476064
4662	nm0476065
135	nm0476065
8977	nm0477370
5479	nm0477370
1013	nm0477696
2059	nm0477696
58295	nm0478588
3060	nm0478588
48982	nm0478588
7573	nm0478588
54190	nm0478588
38388	nm0478588
44849	nm0478799
80398	nm0478799
26198	nm0480048
40962	nm0480048
2020	nm0480166
2541	nm0480166
5646	nm0480166
7206	nm0481401
7209	nm0481401
26171	nm0481401
3108	nm0481418
105	nm0481418
262	nm0481418
49910	nm0481418
514	nm0481418
50912	nm0481418
56941	nm0481418
1727	nm0481418
100487	nm0481418
102819	nm0481418
86548	nm0481418
1353	nm0481418
108932	nm0481990
3438	nm0481990
3439	nm0481990
51939	nm0481990
3440	nm0481990
7210	nm0482193
6429	nm0482193
51638	nm0482193
2273	nm0482780
4701	nm0482780
54648	nm0482780
2288	nm0484111
5139	nm0484111
34321	nm0484111
50796	nm0484907
52458	nm0484907
81417	nm0484907
90469	nm0484907
2455	nm0486228
2454	nm0486228
2456	nm0486228
3438	nm0486244
3439	nm0486244
919	nm0486538
8492	nm0486538
8580	nm0487567
118997	nm0487567
5060	nm0488057
942	nm0488057
7584	nm0488057
8494	nm0488057
25839	nm0488057
27611	nm0488991
56921	nm0488991
6078	nm0489620
6213	nm0489620
6979	nm0489623
1396	nm0489623
7019	nm0489623
306	nm0489995
308	nm0489995
4499	nm0490958
2463	nm0490958
2302	nm0490958
3394	nm0490958
4317	nm0490958
4973	nm0491011
29	nm0491011
27721	nm0491011
76173	nm0491011
1947	nm0491306
2176	nm0491306
3194	nm0491306
6516	nm0491306
8718	nm0491306
7585	nm0491306
8933	nm0491682
33454	nm0491682
47894	nm0491956
6898	nm0491956
84240	nm0491956
2481	nm0491956
7789	nm0491956
73101	nm0491956
27851	nm0491956
4300	nm0491956
95939	nm0491956
2558	nm0492909
4025	nm0492909
51084	nm0492909
5957	nm0492909
32296	nm0492909
72919	nm0492909
7840	nm0493071
5644	nm0493071
597	nm0493369
1385	nm0493369
836	nm0493369
204	nm0493369
50003	nm0493369
6264	nm0493548
39400	nm0493548
1907	nm0493857
48	nm0493857
2394	nm0493857
3483	nm0493857
4298	nm0494138
5333	nm0494138
6279	nm0494138
36517	nm0494170
89753	nm0494170
7762	nm0494170
8772	nm0494170
4234	nm0494170
112940	nm0494170
3365	nm0494435
6461	nm0494435
49530	nm0495378
4874	nm0495378
2310	nm0495378
62799	nm0495378
26663	nm0496312
8270	nm0496312
27768	nm0496312
54328	nm0496312
4963	nm0496468
951	nm0496468
4356	nm0496468
25940	nm0496468
2660	nm0496468
7212	nm0496468
5397	nm0496468
41585	nm0496468
4954	nm0496468
26085	nm0496468
446	nm0497762
33896	nm0497762
38097	nm0497762
27592	nm0497929
27397	nm0497929
5349	nm0498278
59315	nm0498278
8636	nm0498278
87232	nm0498278
77561	nm0498278
52722	nm0498278
86332	nm0498278
60040	nm0498278
34150	nm0498278
111362	nm0498278
106072	nm0498278
6534	nm0498278
53464	nm0498278
102125	nm0498278
95510	nm0498278
110553	nm0498278
4681	nm0498775
252	nm0498775
5621	nm0498775
485	nm0498963
65	nm0498963
6811	nm0498963
8814	nm0499343
31445	nm0499343
908	nm0499626
1035	nm0499626
1947	nm0499626
915	nm0499626
2565	nm0499626
2132	nm0499626
4432	nm0499626
2177	nm0499626
7	nm0499626
6732	nm0499626
2808	nm0500609
2807	nm0500609
364	nm0500858
588	nm0500858
2123	nm0500858
2969	nm0500988
73	nm0500988
7789	nm0500988
3503	nm0501015
5881	nm0501015
78637	nm0501359
101025	nm0501359
3981	nm0501380
1645	nm0501380
1918	nm0501380
51935	nm0501380
7319	nm0501399
5110	nm0501399
47640	nm0501399
595	nm0501729
7374	nm0501729
946	nm0501872
936	nm0501872
26491	nm0501872
4912	nm0501973
6630	nm0501973
3599	nm0501973
46972	nm0502073
68793	nm0502073
33830	nm0502073
51088	nm0502073
54732	nm0502073
32017	nm0502073
49276	nm0502073
109846	nm0502073
8912	nm0502073
914	nm0503585
900	nm0503585
938	nm0503585
8008	nm0503585
935	nm0503585
4709	nm0503585
7714	nm0503585
4153	nm0503669
6265	nm0503669
25755	nm0503693
3936	nm0503693
30816	nm0503693
2404	nm0504802
3444	nm0504802
106841	nm0504832
53127	nm0504832
95761	nm0504832
33683	nm0505183
61262	nm0505183
44397	nm0505183
90249	nm0505230
8533	nm0505230
3978	nm0505230
224	nm0505230
69712	nm0505230
6493	nm0505230
2231	nm0505522
53322	nm0505522
68324	nm0505522
6879	nm0505522
7376	nm0505522
5665	nm0505522
2160	nm0505615
2346	nm0505615
3204	nm0505615
5938	nm0505615
8373	nm0505615
540	nm0505615
67087	nm0505648
1911	nm0505648
4368	nm0505648
60514	nm0505662
58972	nm0505662
1919	nm0505662
8866	nm0505662
6889	nm0505946
7374	nm0505946
3911	nm0506405
1449	nm0506405
6296	nm0506405
49220	nm0506405
5247	nm0506597
5246	nm0506597
41566	nm0507000
59501	nm0507000
82169	nm0507000
4190	nm0507760
4999	nm0507760
3947	nm0507794
3946	nm0507794
4572	nm0507863
2826	nm0507863
5818	nm0508200
7306	nm0508200
1474	nm0508293
6119	nm0508293
588	nm0510674
709	nm0510674
4480	nm0510989
1334	nm0510989
102445	nm0511541
94864	nm0511541
103249	nm0511541
83613	nm0511541
61240	nm0512137
80831	nm0512137
59429	nm0512215
50189	nm0512215
1035	nm0512231
7055	nm0512231
7058	nm0512231
26560	nm0513028
26007	nm0513028
7086	nm0513744
6984	nm0513744
25764	nm0513858
7050	nm0513858
2105	nm0513974
82461	nm0513974
79057	nm0514821
90403	nm0514821
26694	nm0514936
26788	nm0514936
92243	nm0514936
8235	nm0516001
25752	nm0516001
4440	nm0516344
4438	nm0516344
33288	nm0516360
7789	nm0516360
370	nm0516598
2060	nm0516598
80469	nm0517188
7036	nm0517188
6664	nm0517188
1066	nm0517216
4767	nm0517216
2135	nm0517452
1911	nm0517452
4368	nm0517452
3578	nm0517589
30812	nm0517589
56757	nm0517589
90866	nm0517589
84944	nm0517589
96079	nm0517589
5944	nm0517589
5171	nm0517589
6536	nm0517589
7143	nm0517589
3173	nm0517589
91571	nm0517589
27006	nm0517589
3035	nm0517597
2941	nm0517597
5956	nm0518836
3983	nm0518836
3754	nm0518836
2539	nm0518836
5900	nm0518836
48322	nm0519671
81156	nm0519671
5785	nm0519671
80139	nm0519671
2924	nm0519731
26413	nm0519731
3751	nm0520485
48982	nm0520485
108932	nm0520488
71264	nm0520488
105468	nm0520488
25773	nm0520501
45335	nm0520501
1373	nm0521739
3770	nm0521739
8	nm0521739
552	nm0521739
7017	nm0521739
20	nm0521739
61705	nm0521739
3018	nm0522454
3970	nm0522454
7984	nm0522454
43832	nm0522454
27402	nm0522454
446	nm0523760
326	nm0523760
946	nm0523932
26491	nm0523932
4025	nm0524095
32296	nm0524095
4216	nm0524108
6592	nm0524108
69122	nm0524190
86911	nm0524190
69606	nm0524190
102686	nm0524190
64032	nm0524190
88785	nm0524190
5389	nm0524710
7374	nm0524710
54286	nm0524924
8665	nm0524924
5418	nm0524924
26614	nm0524924
91535	nm0524924
918	nm0525067
7614	nm0525067
1959	nm0525104
5707	nm0525104
4308	nm0525303
1059	nm0525303
1188	nm0525303
63853	nm0525303
102407	nm0525303
61026	nm0526824
68486	nm0526824
3952	nm0527109
67620	nm0527109
4030	nm0527261
84942	nm0527261
1327	nm0527567
33085	nm0527567
7380	nm0527581
2572	nm0527581
61250	nm0527581
70183	nm0527581
4447	nm0527581
44193	nm0527581
1327	nm0527582
33085	nm0527582
3097	nm0529450
2424	nm0529450
112	nm0530853
861	nm0530853
1858	nm0530853
951	nm0531269
8507	nm0531269
8600	nm0531269
25856	nm0531269
7840	nm0531269
32160	nm0531269
7093	nm0531269
25855	nm0531335
7219	nm0531335
2105	nm0531381
82461	nm0531381
33451	nm0531431
3252	nm0531431
1344	nm0531792
1343	nm0531792
928	nm0531878
1340	nm0531878
5001	nm0531878
1337	nm0531878
2612	nm0532030
32469	nm0532030
4274	nm0532030
2187	nm0532030
6561	nm0532032
5604	nm0532032
36708	nm0532235
95441	nm0532235
85780	nm0532235
111743	nm0532235
4432	nm0533241
5604	nm0533241
58334	nm0533284
7442	nm0533284
7386	nm0533418
3406	nm0533418
3654	nm0533745
6808	nm0533745
31255	nm0533745
3519	nm0533745
2183	nm0534191
931	nm0534191
6967	nm0534191
2182	nm0534191
55063	nm0534665
27792	nm0534665
6659	nm0534681
2701	nm0534681
8169	nm0534681
4545	nm0534681
4544	nm0534681
3466	nm0534681
7845	nm0534681
7846	nm0534681
3364	nm0534693
25999	nm0534693
8618	nm0534693
6461	nm0534693
7844	nm0535320
42946	nm0535320
26842	nm0535320
3677	nm0536056
96606	nm0536056
474	nm0536587
6959	nm0536587
48161	nm0536587
5915	nm0536587
919	nm0536941
25788	nm0536941
7584	nm0536941
2967	nm0536941
25834	nm0536941
32369	nm0536941
6450	nm0536941
5601	nm0536941
7208	nm0536941
2947	nm0537363
2949	nm0537363
2948	nm0537363
832	nm0537363
3984	nm0537363
3635	nm0537363
2993	nm0537363
2989	nm0537363
3633	nm0537363
929	nm0537363
66547	nm0537363
7247	nm0537363
3639	nm0537363
2990	nm0537363
2376	nm0537363
7570	nm0537363
4005	nm0537363
2664	nm0537784
2066	nm0537784
3206	nm0537784
48516	nm0538320
7981	nm0538320
27802	nm0538320
2807	nm0540532
3190	nm0540532
1136	nm0540627
2872	nm0540627
2612	nm0540816
8765	nm0540816
26240	nm0540816
25943	nm0540816
6428	nm0540816
3255	nm0541632
2100	nm0541632
32031	nm0541632
3526	nm0541632
32598	nm0541632
2518	nm0541632
432	nm0541632
4321	nm0541632
2567	nm0541632
26555	nm0541632
719	nm0541632
2374	nm0541632
237	nm0541632
3565	nm0541632
6951	nm0541635
7317	nm0541635
94677	nm0541635
37386	nm0542062
76175	nm0542062
4372	nm0542062
5621	nm0542062
919	nm0542534
923	nm0542534
5644	nm0542534
25795	nm0542534
49412	nm0542534
2640	nm0542539
2641	nm0542539
3984	nm0542539
3479	nm0542539
2991	nm0542539
3639	nm0542539
7102	nm0542539
3985	nm0542539
2949	nm0542554
5796	nm0542554
6561	nm0542970
7114	nm0542970
5040	nm0542970
2789	nm0542970
3708	nm0542970
26306	nm0542970
5732	nm0542970
67997	nm0543283
90531	nm0543283
109740	nm0543283
8981	nm0544999
49961	nm0544999
104078	nm0544999
2353	nm0545861
53972	nm0545861
5008	nm0546140
4956	nm0546140
48322	nm0546640
81156	nm0546640
5785	nm0546640
63131	nm0547800
55020	nm0547800
94953	nm0547800
25795	nm0547966
25833	nm0547966
3826	nm0549256
3113	nm0549256
1608	nm0549256
3489	nm0549369
1919	nm0549369
1030	nm0549393
2091	nm0549393
40732	nm0551076
5833	nm0551076
58297	nm0551076
79796	nm0551076
8645	nm0551358
71823	nm0551358
80469	nm0551376
103659	nm0551376
1228	nm0552731
8042	nm0552731
5385	nm0552731
26391	nm0552731
31934	nm0556571
5611	nm0556571
27728	nm0556856
8253	nm0556856
7118	nm0556856
108979	nm0556856
7579	nm0556945
918	nm0556945
4921	nm0556945
7054	nm0556945
25993	nm0556945
32349	nm0556945
7773	nm0557895
450	nm0557895
2947	nm0558435
2949	nm0558435
2948	nm0558435
4571	nm0558533
4980	nm0558533
239	nm0558533
2841	nm0558577
26242	nm0558577
3032	nm0558577
1286	nm0558577
4966	nm0558577
4403	nm0558577
2782	nm0558577
56174	nm0558577
2297	nm0558577
26492	nm0558577
72380	nm0558577
7891	nm0558577
1389	nm0558577
90249	nm0558577
6986	nm0558923
25753	nm0558923
1097	nm0558953
60	nm0558953
6170	nm0558953
1730	nm0558953
26492	nm0558953
364	nm0560329
588	nm0560329
595	nm0560329
1907	nm0560329
2687	nm0560329
48	nm0560329
783	nm0560329
1033	nm0560329
2090	nm0560329
2048	nm0560329
2033	nm0560329
169	nm0560469
276	nm0560469
49772	nm0560857
25865	nm0560857
8208	nm0560857
8943	nm0560857
48414	nm0560894
6374	nm0560894
1911	nm0560894
1363	nm0560894
31930	nm0560943
3832	nm0560943
581	nm0560945
47261	nm0560945
6868	nm0561359
51174	nm0561359
4047	nm0561813
6186	nm0561813
4361	nm0561938
1810	nm0561938
2779	nm0561938
141	nm0561938
4153	nm0561938
6987	nm0562346
8125	nm0562346
4405	nm0562346
946	nm0562372
7578	nm0562372
26491	nm0562372
112852	nm0562554
2450	nm0562554
3783	nm0562577
6184	nm0562577
26476	nm0562577
3801	nm0562606
2013	nm0562606
26078	nm0562606
3430	nm0562606
4339	nm0562606
26139	nm0562606
8675	nm0562606
51080	nm0563240
77837	nm0563240
48385	nm0563243
69784	nm0563243
27478	nm0563243
86911	nm0563301
6888	nm0563301
44972	nm0563301
59014	nm0563301
1646	nm0563301
102686	nm0563301
100390	nm0563301
575	nm0563397
1485	nm0563397
4228	nm0563397
6754	nm0564286
42738	nm0564286
65682	nm0564286
91974	nm0564286
4086	nm0564319
4599	nm0564319
40955	nm0564496
1699	nm0564496
65682	nm0564586
65982	nm0564586
2761	nm0564827
6753	nm0564827
932	nm0564970
8712	nm0564970
7702	nm0564970
1937	nm0564970
55820	nm0565092
63072	nm0565092
4031	nm0565092
85213	nm0565092
68954	nm0565336
6867	nm0565336
59018	nm0565336
85881	nm0565336
2993	nm0565886
7573	nm0565886
52694	nm0566100
90522	nm0566100
1064	nm0566407
34332	nm0566407
2092	nm0566407
26999	nm0566407
3745	nm0566595
1556	nm0566595
1974	nm0566699
6615	nm0566699
1975	nm0566699
5323	nm0566699
1977	nm0566699
1976	nm0566699
1979	nm0566699
66783	nm0566699
1978	nm0566699
1980	nm0566699
1981	nm0566699
5481	nm0567112
2683	nm0567112
59258	nm0567112
5401	nm0567112
109846	nm0567112
7372	nm0567620
88235	nm0567620
110586	nm0567620
2371	nm0567780
2372	nm0567780
551	nm0568313
2174	nm0568313
742	nm0568313
1591	nm0568416
6379	nm0568416
1985	nm0568416
2355	nm0568490
1566	nm0568490
55052	nm0568605
8956	nm0568605
5111	nm0568605
48322	nm0569199
81156	nm0569199
5785	nm0569199
5309	nm0569210
2724	nm0569210
4276	nm0569606
1414	nm0569606
2829	nm0569606
838	nm0569790
348	nm0569790
48598	nm0569790
5994	nm0569790
33615	nm0569891
62999	nm0569891
7132	nm0570130
5826	nm0570130
4361	nm0570190
8094	nm0570190
8641	nm0570912
46970	nm0570912
60756	nm0570912
79592	nm0570912
107348	nm0570912
96110	nm0570912
26770	nm0571072
26688	nm0571072
2329	nm0571346
4239	nm0571346
6595	nm0571346
3946	nm0571346
4450	nm0571346
1199	nm0571650
4467	nm0571650
69951	nm0571650
27408	nm0571650
986	nm0571706
3861	nm0571706
32031	nm0572151
6595	nm0572151
81591	nm0572352
98585	nm0572352
100108	nm0572352
31867	nm0572352
39183	nm0573505
1958	nm0573505
3152	nm0573505
26649	nm0573505
3467	nm0573505
69278	nm0574005
3955	nm0574005
65577	nm0574509
56176	nm0574509
62718	nm0574509
364	nm0575293
783	nm0575293
1566	nm0575293
3159	nm0575293
27619	nm0575293
95167	nm0575293
26999	nm0575293
5477	nm0575523
2585	nm0575523
1227	nm0575804
8724	nm0575804
31309	nm0575804
31260	nm0576046
25795	nm0576046
52975	nm0576070
3033	nm0576070
4039	nm0576070
42002	nm0576070
26491	nm0576070
1376	nm0576228
3155	nm0576228
3232	nm0576362
3004	nm0576362
43333	nm0576548
6683	nm0576548
7991	nm0577477
61248	nm0577477
4378	nm0578011
5423	nm0578011
7587	nm0578483
6920	nm0578483
46855	nm0578483
5333	nm0578483
70849	nm0578483
6279	nm0578483
3071	nm0579466
4743	nm0579466
26158	nm0579954
56060	nm0579954
941	nm0580648
8227	nm0580648
8493	nm0581224
408	nm0581224
67186	nm0582481
481	nm0582481
4214	nm0582481
4215	nm0582481
1374	nm0583292
1376	nm0583292
1372	nm0583292
5544	nm0583292
61075	nm0583292
2394	nm0583292
6927	nm0583292
2875	nm0583292
1135	nm0583600
2059	nm0583600
49286	nm0583600
6944	nm0583600
5	nm0583600
73015	nm0583600
7149	nm0583600
4080	nm0583600
2468	nm0583600
1291	nm0583675
2739	nm0583675
4103	nm0583675
2334	nm0583675
80463	nm0583826
58803	nm0583826
3034	nm0585150
1033	nm0585150
2090	nm0585150
2048	nm0585150
709	nm0585150
2941	nm0585151
4401	nm0585151
7373	nm0586005
57640	nm0586005
2843	nm0586235
2931	nm0586235
213	nm0586482
56093	nm0586482
2344	nm0587429
8132	nm0587429
5357	nm0587429
5915	nm0587429
1208	nm0587518
4855	nm0587518
3682	nm0587518
3074	nm0587518
349	nm0587518
1587	nm0587518
3441	nm0587518
6478	nm0587518
7104	nm0587518
8636	nm0587692
3624	nm0587692
60937	nm0587692
33830	nm0587692
1918	nm0587692
6156	nm0587692
5220	nm0587692
85056	nm0587692
3421	nm0588082
719	nm0588082
108932	nm0588087
71264	nm0588087
105468	nm0588087
32587	nm0588340
51662	nm0588340
2986	nm0588340
519	nm0588340
61401	nm0588340
113573	nm0588340
31221	nm0588340
90603	nm0588340
99813	nm0588340
98124	nm0588340
109673	nm0588340
36527	nm0589182
32584	nm0589182
940	nm0589316
25788	nm0589316
1030	nm0589316
25866	nm0589316
25870	nm0589316
4480	nm0589614
1334	nm0589614
36537	nm0590122
87304	nm0590122
1023	nm0590316
31193	nm0590316
31687	nm0590316
88267	nm0590316
3287	nm0590316
85259	nm0590316
85316	nm0590316
6789	nm0590813
8836	nm0590813
4166	nm0590889
766	nm0590889
2985	nm0591160
2986	nm0591160
519	nm0591160
8830	nm0591160
108945	nm0591160
53988	nm0591612
781	nm0591612
919	nm0591774
31260	nm0591774
4642	nm0593463
48744	nm0593463
25750	nm0593477
8609	nm0593477
7074	nm0593477
3232	nm0593477
3004	nm0593477
32031	nm0593856
6595	nm0593856
5618	nm0594503
3000	nm0594503
31658	nm0594503
5971	nm0594503
6350	nm0594503
7099	nm0594503
26662	nm0594503
26776	nm0594503
65261	nm0594503
8253	nm0594503
83132	nm0594503
104283	nm0594503
98604	nm0594503
26903	nm0594503
52806	nm0594503
32456	nm0594503
90746	nm0595590
106642	nm0595590
40629	nm0595738
94070	nm0595738
27834	nm0596208
56093	nm0596208
4705	nm0596850
141	nm0596850
1248	nm0597574
31502	nm0597574
71462	nm0598531
82037	nm0598531
101106	nm0598531
6219	nm0599393
57528	nm0599393
26528	nm0599844
74282	nm0599844
1518	nm0599924
3555	nm0599924
7034	nm0600546
6291	nm0600546
4741	nm0600546
6122	nm0600763
5101	nm0600763
42163	nm0600763
4865	nm0600872
6541	nm0600872
69746	nm0600872
4688	nm0600972
2180	nm0600972
5669	nm0601619
8622	nm0601619
53894	nm0601619
2064	nm0601619
71450	nm0601619
1827	nm0601619
157	nm0601619
1356	nm0601822
27611	nm0601822
56921	nm0601822
329	nm0601822
3623	nm0601822
69122	nm0601859
86911	nm0601859
69606	nm0601859
102686	nm0601859
64032	nm0601859
88785	nm0601859
4034	nm0601881
27251	nm0601881
303	nm0601881
2925	nm0603179
1572	nm0603179
3808	nm0603179
90531	nm0604448
91890	nm0604448
25764	nm0604526
1925	nm0604526
60072	nm0604555
8860	nm0604555
46335	nm0604555
67923	nm0604555
86644	nm0604555
102716	nm0604555
106491	nm0604555
4887	nm0604688
43679	nm0604688
6220	nm0604688
3409	nm0604688
48738	nm0604948
64620	nm0604948
47629	nm0604948
56744	nm0604948
68194	nm0604948
58154	nm0604948
81512	nm0604948
104913	nm0604948
27660	nm0605479
8426	nm0605479
2403	nm0606251
57528	nm0606251
2402	nm0606251
2404	nm0606251
48	nm0606407
1566	nm0606407
2048	nm0606407
77800	nm0606439
94466	nm0606439
49274	nm0606688
2384	nm0606688
3681	nm0607694
26294	nm0607694
1076	nm0607876
2436	nm0607876
1518	nm0609236
3555	nm0609236
67734	nm0609549
1484	nm0609549
2092	nm0609600
26999	nm0609600
2731	nm0610115
7135	nm0610115
56286	nm0610219
72479	nm0610219
3747	nm0610219
3347	nm0610246
33558	nm0610246
47970	nm0610831
5503	nm0610831
4079	nm0611848
145	nm0611848
6424	nm0611848
5038	nm0612239
73854	nm0612239
26403	nm0612239
79684	nm0612487
91542	nm0612487
2810	nm0613444
31660	nm0613444
6713	nm0613444
108979	nm0613444
2363	nm0613609
5640	nm0613609
111364	nm0613609
7579	nm0613848
4921	nm0613848
927	nm0613848
48560	nm0614682
80551	nm0614682
2687	nm0614742
4508	nm0614742
80469	nm0614742
783	nm0614742
4366	nm0614742
6889	nm0614742
90603	nm0614742
2001	nm0614775
33036	nm0614775
6582	nm0614775
3071	nm0615556
4743	nm0615556
588	nm0615780
2081	nm0615780
72737	nm0615780
1566	nm0615780
1064	nm0615780
5882	nm0615780
2048	nm0615780
2092	nm0615780
2033	nm0615780
707	nm0616152
6229	nm0616152
3761	nm0616152
6022	nm0616152
2710	nm0617130
3973	nm0617130
31522	nm0617504
6126	nm0617504
5763	nm0617504
2729	nm0618603
2025	nm0618603
61352	nm0618680
8361	nm0618680
2054	nm0619547
2053	nm0619547
6244	nm0619762
1475	nm0619762
30867	nm0620363
84952	nm0620363
8019	nm0620378
34143	nm0620378
50912	nm0622112
2232	nm0622112
78266	nm0622112
4184	nm0622251
1363	nm0622251
5989	nm0622288
59615	nm0622288
90717	nm0622288
1556	nm0622288
8529	nm0622288
4701	nm0622288
71823	nm0622288
54648	nm0622288
4191	nm0622540
8948	nm0622540
26472	nm0622695
5791	nm0622695
1487	nm0622695
25923	nm0623768
2927	nm0623768
5247	nm0624102
5246	nm0624102
44974	nm0625198
55282	nm0625198
80846	nm0625198
55955	nm0625458
5014	nm0625458
2432	nm0625458
2961	nm0625458
351	nm0625458
50802	nm0625458
5682	nm0625789
75813	nm0625789
5525	nm0626686
54276	nm0626686
2985	nm0627159
1676	nm0627159
2986	nm0627159
519	nm0627159
8830	nm0627159
108945	nm0627159
2640	nm0628058
1084	nm0628058
2641	nm0628058
6533	nm0628058
2642	nm0628058
2399	nm0628058
2640	nm0628174
2641	nm0628174
2642	nm0628174
2399	nm0628174
106642	nm0628285
60007	nm0628285
2153	nm0628285
4327	nm0628305
3736	nm0628305
3873	nm0628305
3678	nm0628305
83803	nm0628599
95313	nm0628599
2924	nm0628838
26413	nm0628838
1682	nm0629272
1653	nm0629272
5530	nm0629272
36529	nm0629272
90405	nm0629272
8529	nm0629272
101577	nm0629272
955	nm0629580
7072	nm0629580
4969	nm0629580
7840	nm0629580
5169	nm0629580
7702	nm0629580
897	nm0629580
51638	nm0629580
6101	nm0629615
4523	nm0629615
588	nm0629734
783	nm0629734
3578	nm0629933
534	nm0629933
55274	nm0629933
168	nm0629933
282	nm0629933
99149	nm0629933
69685	nm0630437
27369	nm0630437
4437	nm0630453
3587	nm0630453
1907	nm0632893
2687	nm0632893
6283	nm0633730
8607	nm0633730
108979	nm0633730
6643	nm0633792
42217	nm0633792
26055	nm0633792
8785	nm0633792
61967	nm0633792
7485	nm0633792
4226	nm0634240
58559	nm0634240
33794	nm0634240
79132	nm0634240
48780	nm0634240
91529	nm0634240
2579	nm0634240
103042	nm0634240
109487	nm0634240
4226	nm0634300
58559	nm0634300
48780	nm0634300
91529	nm0634300
109487	nm0634300
1931	nm0635079
26085	nm0635079
1907	nm0635488
783	nm0635488
2396	nm0635565
15	nm0635565
1272	nm0636002
1253	nm0636002
6273	nm0636002
6457	nm0636002
64497	nm0636002
1066	nm0636002
2687	nm0636236
4016	nm0636236
6889	nm0636236
7374	nm0636236
1031	nm0636260
83132	nm0636260
1848	nm0636260
8710	nm0637491
5479	nm0637491
1629	nm0637491
89030	nm0637497
85056	nm0637497
2557	nm0637615
78836	nm0637615
6214	nm0637615
3365	nm0637793
3035	nm0637793
1226	nm0637793
25938	nm0637793
5440	nm0637793
4401	nm0637793
508	nm0638913
49772	nm0638913
1214	nm0639321
1200	nm0639321
2916	nm0639321
8810	nm0639321
1320	nm0639321
1690	nm0639321
94864	nm0639321
610	nm0639321
4533	nm0639321
56801	nm0639321
26285	nm0639321
76	nm0639321
2377	nm0639321
95875	nm0639321
26464	nm0639321
63433	nm0639328
3701	nm0639328
353	nm0639335
839	nm0639335
6013	nm0639434
70334	nm0639434
89774	nm0640334
62792	nm0640334
3751	nm0640976
42734	nm0640976
7835	nm0641199
5001	nm0641199
5372	nm0641199
6373	nm0641479
45672	nm0641479
53993	nm0641479
46850	nm0641710
61257	nm0641710
37477	nm0643315
4676	nm0643315
2140	nm0643973
4133	nm0643973
930	nm0644048
4432	nm0644048
8920	nm0644048
66547	nm0644048
6373	nm0644203
788	nm0644203
53993	nm0644203
4990	nm0644203
47264	nm0644203
19	nm0644203
2431	nm0644203
83613	nm0644203
5047	nm0644203
7048	nm0644203
3821	nm0644203
2019	nm0644823
4327	nm0644823
1217	nm0644823
6669	nm0644823
7766	nm0644823
7925	nm0644823
2905	nm0644823
7926	nm0644823
5498	nm0644823
26064	nm0644823
2344	nm0644823
8740	nm0644823
26222	nm0644823
3066	nm0644823
85179	nm0645766
57504	nm0645766
101962	nm0645766
631	nm0647592
181	nm0647592
1588	nm0647615
2720	nm0647615
6734	nm0647615
2072	nm0647615
37733	nm0647939
60979	nm0647939
32525	nm0649097
25941	nm0649097
8143	nm0649097
7132	nm0649183
8542	nm0649183
25839	nm0649183
25826	nm0649183
27618	nm0649191
32596	nm0649191
89190	nm0649191
68358	nm0649460
53996	nm0649460
45186	nm0649460
69526	nm0649460
102445	nm0649460
34319	nm0649460
39435	nm0649460
83613	nm0649460
110553	nm0649460
95567	nm0649460
5902	nm0650036
5524	nm0650036
53921	nm0650089
7502	nm0650089
90645	nm0650089
80615	nm0650089
1907	nm0650276
2240	nm0650276
1346	nm0650276
694	nm0650276
3689	nm0650276
5308	nm0650561
3248	nm0650561
949	nm0651585
2941	nm0651585
1936	nm0651585
5601	nm0651585
7208	nm0651585
4558	nm0651758
5313	nm0651758
3268	nm0651758
27728	nm0651900
8157	nm0651900
26476	nm0651915
495	nm0651915
27271	nm0651915
2800	nm0653693
2514	nm0653693
6538	nm0654830
5613	nm0654830
31956	nm0654830
4273	nm0654830
6643	nm0654868
42217	nm0654868
26055	nm0654868
8785	nm0654868
61967	nm0654868
7485	nm0654868
85342	nm0655683
6869	nm0655683
55721	nm0655683
1131	nm0656528
1132	nm0656528
5839	nm0656528
5840	nm0656528
2959	nm0657333
65126	nm0657333
2872	nm0657853
2370	nm0657853
7075	nm0659085
8711	nm0659085
3675	nm0659085
6909	nm0659380
57534	nm0659380
61465	nm0659380
405	nm0659949
6996	nm0659949
3889	nm0659949
3018	nm0660016
426	nm0660016
7984	nm0660016
27402	nm0660016
5145	nm0660522
5142	nm0660522
27773	nm0661791
42632	nm0661791
33896	nm0661791
53161	nm0661791
71304	nm0661791
27592	nm0661791
27397	nm0661791
1148	nm0661910
745	nm0661910
3751	nm0661910
