item	genre
48082	Comedy
48082	Drama
48082	Fantasy
48082	Romance
2145	Comedy
2145	Drama
2145	Romance
784	Comedy
784	Thriller
1281	Comedy
1281	Drama
1281	War
1357	Drama
1357	Romance
3361	Comedy
3361	Drama
3361	Romance
6283	Action
6283	Animation
6283	Sci-Fi
6283	Thriller
5444	Adventure
5444	Animation
5444	Children
5444	Sci-Fi
1449	Comedy
56788	Comedy
56788	Drama
56788	War
33162	Action
33162	Drama
33162	Romance
33162	War
2359	Comedy
3735	Crime
3735	Drama
44761	Crime
44761	Drama
44761	Film-Noir
44761	Mystery
2686	Drama
2686	Mystery
345	Comedy
345	Drama
785	Comedy
529	Drama
88140	Action
88140	Adventure
88140	Sci-Fi
88140	Thriller
88140	War
5992	Drama
5992	Romance
74789	Adventure
74789	Fantasy
342	Comedy
909	Comedy
909	Drama
909	Romance
1129	Action
1129	Adventure
1129	Sci-Fi
1129	Thriller
1464	Crime
1464	Drama
1464	Fantasy
1464	Film-Noir
1464	Mystery
1464	Romance
1103	Drama
1284	Crime
1284	Film-Noir
1284	Mystery
53894	Documentary
53894	Drama
55280	Comedy
55280	Drama
1260	Crime
1260	Film-Noir
1260	Thriller
1237	Drama
58	Comedy
58	Drama
58	Romance
1095	Drama
3910	Drama
3910	Musical
3034	Adventure
3034	Animation
3034	Children
3034	Comedy
3034	Musical
410	Children
410	Comedy
410	Fantasy
67087	Comedy
1217	Drama
1217	War
1957	Drama
88163	Comedy
88163	Drama
88163	Romance
8645	Crime
8645	Drama
6385	Drama
1178	Drama
1178	War
319	Comedy
319	Drama
319	Thriller
56152	Adventure
56152	Animation
56152	Children
56152	Comedy
56152	Fantasy
56152	Musical
56152	Romance
4873	Animation
4873	Drama
4873	Fantasy
3360	Drama
3360	Romance
616	Animation
616	Children
38886	Comedy
38886	Drama
1299	Drama
1299	War
1186	Drama
26776	Adventure
26776	Animation
26776	Comedy
26776	Fantasy
26776	Romance
3468	Drama
531	Children
531	Drama
3730	Drama
3730	Mystery
3328	Crime
3328	Drama
7162	Drama
7162	Romance
7162	War
261	Drama
2739	Drama
7981	Crime
7981	Drama
7981	Thriller
2366	Action
2366	Adventure
2366	Fantasy
2366	Horror
58295	Action
58295	Crime
58295	Thriller
3246	Drama
1350	Horror
1350	Mystery
1350	Thriller
5015	Drama
5015	Romance
3809	Comedy
3100	Drama
6331	Documentary
57640	Action
57640	Adventure
57640	Fantasy
57640	Sci-Fi
1292	Comedy
1292	Drama
2064	Documentary
27721	Drama
27721	Mystery
27721	Romance
27721	War
44022	Adventure
44022	Animation
44022	Children
44022	Comedy
838	Comedy
838	Drama
838	Romance
5254	Action
5254	Horror
5254	Thriller
7256	Adventure
7256	Documentary
91630	Action
91630	Adventure
91630	Thriller
60072	Action
60072	Thriller
915	Comedy
915	Romance
926	Drama
428	Drama
60950	Comedy
60950	Drama
60950	Romance
3098	Drama
247	Crime
247	Drama
101	Adventure
101	Comedy
101	Crime
101	Romance
77455	Comedy
77455	Documentary
2100	Comedy
2100	Fantasy
2100	Romance
2139	Adventure
2139	Animation
2139	Children
2139	Drama
1254	Action
1254	Adventure
1254	Drama
1254	Western
3089	Drama
1185	Drama
2067	Drama
2067	Romance
2067	War
1256	Comedy
1256	Musical
1256	War
2594	Drama
2594	Romance
2594	Sci-Fi
2594	Thriller
2371	Comedy
2371	Crime
2371	Mystery
930	Film-Noir
930	Romance
930	Thriller
53953	Drama
53953	Horror
53953	Thriller
2398	Comedy
2398	Drama
4103	Action
4103	Adventure
4103	Drama
4103	War
56339	Drama
56339	Horror
56339	Mystery
56339	Thriller
2872	Adventure
2872	Fantasy
34542	Documentary
2318	Comedy
2318	Drama
1635	Drama
2641	Action
2641	Sci-Fi
1912	Comedy
1912	Crime
1912	Drama
1912	Romance
1912	Thriller
55814	Drama
3072	Comedy
3072	Romance
1805	Crime
1805	Drama
1805	Mystery
1805	Thriller
515	Drama
515	Romance
928	Drama
928	Mystery
928	Romance
928	Thriller
1077	Comedy
1077	Sci-Fi
1955	Drama
1411	Crime
1411	Drama
1411	Romance
1188	Comedy
1188	Romance
6662	Comedy
6662	Crime
46970	Action
46970	Comedy
4499	Comedy
911	Comedy
911	Crime
911	Mystery
911	Romance
911	Thriller
6993	Comedy
6993	Drama
6993	Romance
45431	Adventure
45431	Animation
45431	Children
45431	Comedy
308	Comedy
308	Drama
3267	Action
3267	Crime
3267	Thriller
3267	Western
714	Drama
714	Mystery
714	Western
8014	Drama
5049	Action
5049	Comedy
5049	Crime
5049	Drama
1283	Drama
1283	Western
55363	Crime
55363	Drama
55363	Western
2391	Crime
2391	Drama
2391	Thriller
3984	Action
3984	Adventure
3984	Thriller
6003	Comedy
6003	Crime
6003	Drama
6003	Thriller
933	Crime
933	Mystery
933	Romance
933	Thriller
52604	Crime
52604	Drama
52604	Mystery
52604	Thriller
175	Drama
81564	Action
81564	Animation
81564	Children
81564	Comedy
81564	Sci-Fi
64575	Drama
64575	Mystery
4144	Drama
4144	Romance
45210	Crime
45210	Drama
2137	Animation
2137	Children
3869	Comedy
3508	Action
3508	Adventure
3508	Drama
3508	Thriller
3508	Western
2731	Crime
2731	Drama
84954	Romance
84954	Sci-Fi
84954	Thriller
54881	Documentary
90866	Children
90866	Drama
90866	Mystery
1348	Horror
27803	Drama
6242	Horror
6242	Mystery
6242	Thriller
1296	Drama
1296	Romance
6618	Action
6618	Comedy
87306	Mystery
87306	Sci-Fi
87306	Thriller
1248	Crime
1248	Film-Noir
1248	Thriller
4857	Drama
4857	Musical
246	Documentary
2176	Crime
2176	Drama
2176	Thriller
2687	Adventure
2687	Animation
2687	Children
2687	Drama
3307	Comedy
3307	Drama
3307	Romance
2729	Drama
2729	Romance
27846	Documentary
2134	Comedy
2134	Fantasy
2134	Sci-Fi
65261	Adventure
65261	Animation
65261	Children
65261	Fantasy
3635	Action
3635	Adventure
3635	Thriller
52435	Animation
52435	Comedy
52435	Fantasy
52435	Musical
7139	Drama
7139	Romance
7569	Action
7569	Adventure
7569	Sci-Fi
7569	Thriller
71899	Animation
71899	Comedy
71899	Drama
3271	Drama
1125	Comedy
1125	Crime
81229	Action
81229	Comedy
562	Comedy
562	Drama
63859	Action
63859	Adventure
63859	Animation
63859	Children
63859	Comedy
3608	Adventure
3608	Comedy
40732	Adventure
40732	Drama
40732	Horror
40732	Thriller
2289	Comedy
2289	Crime
2289	Drama
837	Children
837	Comedy
837	Fantasy
8966	Drama
3060	Comedy
3060	Drama
3060	Musical
48696	Drama
48696	Romance
3498	Drama
4467	Adventure
4467	Comedy
4467	Fantasy
151	Action
151	Drama
151	Romance
151	War
43396	Drama
2993	Action
2993	Adventure
2993	Thriller
2819	Drama
2819	Mystery
2819	Romance
2819	Thriller
3551	Crime
3551	Drama
3551	Thriller
6552	Crime
6552	Drama
6552	Thriller
3263	Comedy
3263	Drama
2966	Adventure
2966	Drama
955	Comedy
955	Romance
1019	Adventure
1019	Drama
1019	Sci-Fi
2857	Adventure
2857	Animation
2857	Comedy
2857	Fantasy
2857	Musical
8207	Crime
8207	Thriller
1241	Comedy
1241	Fantasy
1241	Horror
3088	Comedy
3088	Fantasy
2083	Children
2083	Comedy
2083	Musical
905	Comedy
905	Romance
8370	Action
8370	Comedy
8370	Crime
8370	Drama
52885	Animation
52885	Mystery
52885	Sci-Fi
8973	Drama
8973	Thriller
33154	Documentary
71033	Crime
71033	Drama
71033	Mystery
71033	Romance
71033	Thriller
105	Drama
105	Romance
5147	Drama
2360	Drama
60766	Documentary
2352	Comedy
2352	Drama
2770	Comedy
63072	Adventure
63072	Drama
63072	Thriller
27821	Drama
27821	Thriller
3654	Action
3654	Adventure
3654	Drama
3654	War
1251	Drama
1251	Fantasy
2117	Drama
2117	Sci-Fi
965	Drama
965	Mystery
965	Thriller
1950	Drama
1950	Mystery
8781	Thriller
7158	Drama
3676	Drama
3676	Horror
80906	Documentary
52952	Drama
2730	Drama
2730	Romance
2730	War
6296	Comedy
6296	Musical
1965	Comedy
1965	Sci-Fi
47999	Documentary
47999	Drama
951	Comedy
951	Romance
1959	Drama
1959	Romance
4008	Drama
4008	War
67734	Comedy
67734	Drama
708	Comedy
708	Romance
26131	Drama
26131	War
6774	Fantasy
6774	Horror
6774	Sci-Fi
6774	Thriller
265	Drama
265	Fantasy
265	Romance
7034	Drama
7034	Romance
3503	Drama
3503	Mystery
3503	Sci-Fi
4967	Drama
4967	War
3104	Action
3104	Comedy
3104	Crime
3104	Thriller
5446	Adventure
5446	Drama
5294	Crime
5294	Drama
5294	Thriller
3429	Animation
3429	Comedy
53956	Comedy
198	Action
198	Crime
198	Drama
198	Mystery
198	Sci-Fi
198	Thriller
89904	Drama
89904	Romance
2973	Comedy
2973	Crime
2973	Drama
2141	Adventure
2141	Animation
2141	Children
2141	Comedy
2565	Drama
2565	Musical
2565	Romance
43936	Crime
43936	Thriller
69	Comedy
54736	Action
54736	Drama
54736	Thriller
49961	Drama
2662	Action
2662	Drama
2662	Sci-Fi
1232	Drama
1232	Mystery
1232	Sci-Fi
30822	Comedy
30822	Drama
7013	Drama
7013	Film-Noir
7013	Thriller
3741	Crime
3741	Drama
3741	Thriller
58303	Crime
58303	Drama
58303	War
5008	Drama
5008	Mystery
5008	Thriller
3507	Comedy
51080	Drama
51080	Thriller
71057	Adventure
71057	Animation
71057	Sci-Fi
5500	Comedy
97	Crime
97	Drama
2726	Crime
2726	Film-Noir
78574	Drama
78574	Thriller
4914	Crime
4914	Drama
4914	Romance
8042	Crime
8042	Drama
3265	Action
3265	Crime
3265	Drama
3265	Thriller
162	Documentary
7132	Comedy
7132	Musical
7132	Romance
58047	Comedy
58047	Drama
58047	Romance
8623	Comedy
8623	Romance
33880	Comedy
33880	Drama
32031	Adventure
32031	Animation
32031	Children
32031	Comedy
32031	Fantasy
32031	Sci-Fi
1344	Crime
1344	Drama
1344	Thriller
60756	Comedy
74545	Drama
74545	Mystery
74545	Thriller
49822	Drama
49822	Thriller
3629	Adventure
3629	Comedy
3629	Romance
30803	Drama
30803	Romance
940	Action
940	Adventure
940	Romance
866	Crime
866	Drama
866	Romance
866	Thriller
6380	Documentary
1211	Drama
1211	Fantasy
1211	Romance
56171	Adventure
56171	Children
56171	Fantasy
2108	Comedy
2108	Romance
27801	Action
27801	Thriller
69526	Action
69526	Adventure
69526	Sci-Fi
59501	Adventure
59501	Children
59501	Fantasy
55267	Comedy
55267	Drama
55267	Romance
71464	Comedy
71464	Drama
73344	Crime
73344	Drama
1147	Documentary
6890	Drama
27266	Drama
27266	Fantasy
27266	Romance
27266	Sci-Fi
1243	Comedy
1243	Drama
4642	Comedy
4642	Drama
4642	Musical
262	Children
262	Drama
42632	Crime
42632	Drama
42632	Mystery
42632	Thriller
7076	Action
7076	Crime
7076	Drama
7076	Thriller
852	Comedy
852	Drama
852	Romance
2664	Horror
2664	Sci-Fi
2664	Thriller
5541	Action
5541	Comedy
5541	Romance
5541	War
6987	Crime
6987	Fantasy
6987	Horror
7063	Adventure
7063	Drama
8154	Drama
27317	Drama
27317	Horror
27317	Mystery
27317	Romance
27317	Thriller
1273	Comedy
1273	Drama
1273	Film-Noir
61236	Animation
61236	Documentary
61236	Drama
61236	War
39381	Crime
39381	Drama
39381	Western
42004	Adventure
42004	Comedy
42004	Drama
5135	Comedy
5135	Romance
6297	Adventure
6297	Children
6297	Comedy
6297	Mystery
3882	Comedy
3022	Comedy
3022	War
3196	Drama
3196	War
3095	Drama
1218	Action
1218	Crime
1218	Drama
1218	Thriller
950	Comedy
950	Crime
48783	Drama
48783	War
7419	Comedy
7419	Thriller
4041	Drama
4041	Romance
7327	Drama
2989	Action
2989	Adventure
2989	Thriller
2114	Drama
55805	Crime
55805	Drama
55805	Thriller
1958	Comedy
1958	Drama
1013	Children
1013	Comedy
1013	Romance
84944	Action
84944	Adventure
84944	Animation
84944	Children
84944	Comedy
84944	Western
5881	Drama
5881	Romance
5881	Sci-Fi
57274	Drama
57274	Horror
57274	Thriller
3526	Comedy
3526	Drama
5747	Drama
5747	War
90746	Action
90746	Animation
90746	Mystery
1301	Drama
1301	Sci-Fi
599	Adventure
599	Western
1385	Action
1385	Drama
1385	Thriller
7386	Adventure
7386	Drama
7044	Crime
7044	Drama
7044	Mystery
7044	Romance
7044	Thriller
5577	Comedy
5577	Drama
2841	Horror
2841	Mystery
2841	Thriller
290	Crime
290	Drama
33903	Comedy
33903	Crime
33903	Drama
33903	Romance
4033	Drama
4033	Thriller
4033	War
4406	Crime
4406	Drama
4406	Western
2843	Comedy
2843	Romance
1280	Drama
3844	Drama
27728	Action
27728	Animation
27728	Drama
27728	Sci-Fi
27728	Thriller
53550	Action
53550	Adventure
53550	Drama
53550	War
6001	Comedy
6001	Drama
1354	Drama
1354	Mystery
3019	Crime
3019	Drama
1303	Adventure
1303	Drama
6669	Drama
123	Drama
123	Mystery
123	Romance
3959	Action
3959	Adventure
3959	Sci-Fi
26729	Documentary
49274	Adventure
49274	Animation
49274	Children
49274	Comedy
84392	Crime
84392	Drama
84392	Thriller
52975	Comedy
52975	Drama
52975	Musical
1589	Action
1589	Crime
1589	Drama
1589	Thriller
7460	Comedy
7460	Drama
232	Comedy
232	Drama
232	Romance
2648	Drama
2648	Horror
2648	Sci-Fi
4754	Drama
4754	Horror
4754	Mystery
4754	Thriller
47423	Drama
26242	Action
26242	Mystery
26242	Thriller
87869	Comedy
87869	Crime
59018	Drama
59018	Romance
2863	Adventure
2863	Comedy
2863	Musical
535	Drama
67997	Comedy
3359	Comedy
3359	Drama
34153	Documentary
2183	Adventure
2183	Drama
2183	Mystery
2183	Thriller
194	Comedy
194	Drama
55444	Drama
2579	Crime
2579	Mystery
2579	Thriller
1224	Action
1224	Drama
1224	Romance
1224	War
89804	Drama
3801	Drama
3801	Mystery
1537	Comedy
1537	Drama
1537	Romance
34338	Comedy
34338	Documentary
1289	Documentary
56607	Drama
7123	Drama
7123	Fantasy
7123	Mystery
7123	Sci-Fi
2459	Horror
71745	Adventure
71745	Children
71745	Drama
71745	Fantasy
69640	Crime
69640	Drama
69640	Thriller
1416	Drama
1416	Musical
7766	Action
7766	Drama
7766	Thriller
7766	War
1131	Drama
1131	Mystery
3037	Western
64983	Drama
64983	Thriller
64983	War
4902	Drama
4902	Fantasy
4902	Horror
4902	Thriller
4902	War
3451	Drama
1956	Drama
2118	Thriller
78039	Drama
78039	Romance
6286	Comedy
6286	Crime
6286	Drama
1031	Adventure
1031	Children
1031	Musical
41716	Comedy
41716	Drama
41716	Thriller
8507	Crime
8507	Drama
8507	Horror
31804	Action
31804	Fantasy
31804	Horror
31804	Mystery
31804	Sci-Fi
31804	Thriller
44788	Documentary
45668	Drama
45668	Fantasy
45668	Romance
50601	Adventure
50601	Children
50601	Fantasy
3545	Drama
3545	Musical
3365	Drama
3365	Western
7116	Horror
7116	Mystery
7116	Thriller
65130	Drama
65130	Romance
4546	Drama
4546	Thriller
3668	Drama
3668	Romance
62155	Comedy
62155	Drama
62155	Romance
6303	Mystery
6303	Sci-Fi
3993	Drama
3993	Romance
7934	Comedy
1305	Drama
1305	Romance
2203	Crime
2203	Drama
2203	Thriller
7001	Horror
7001	Mystery
7001	Sci-Fi
7001	Thriller
6593	Children
6593	Comedy
6593	Fantasy
3479	Adventure
3479	Fantasy
3479	Romance
8827	Comedy
8827	Documentary
4378	Comedy
4378	Crime
4378	Drama
8937	Action
8937	Drama
49772	Drama
49772	Romance
30820	Drama
2917	Crime
2917	Thriller
1678	Drama
1678	Romance
4703	Drama
45928	Documentary
2132	Drama
27790	Children
27790	Comedy
27790	Crime
27790	Drama
27790	Fantasy
52042	Drama
52042	Thriller
52042	War
7925	Action
7925	Adventure
38798	Comedy
38798	Drama
2133	Adventure
2133	Comedy
86190	Action
86190	Adventure
86190	Mystery
86190	Thriller
1927	Action
1927	Drama
1927	War
50685	Comedy
50685	Drama
50685	Romance
2208	Drama
2208	Mystery
2208	Thriller
68159	Crime
68159	Drama
68159	Thriller
72720	Drama
3062	Action
3062	Drama
3062	War
934	Comedy
66665	Comedy
66665	Drama
66665	Romance
36276	Drama
36276	Mystery
36276	Thriller
230	Drama
230	Thriller
3461	Adventure
3461	Drama
3461	Thriller
1297	Comedy
89470	Sci-Fi
89470	Thriller
2924	Action
2924	Comedy
37240	Documentary
6808	Action
6808	Adventure
6808	War
2013	Action
2013	Adventure
2013	Drama
2921	Western
55069	Drama
5693	Comedy
5693	Drama
5693	Romance
3742	Drama
3742	War
647	Action
647	Crime
647	Drama
647	War
3706	Film-Noir
3706	Horror
3706	Mystery
3706	Thriller
3469	Drama
44709	Drama
3334	Crime
3334	Drama
3334	Film-Noir
3334	Thriller
1096	Drama
52241	Crime
52241	Drama
52241	Thriller
48322	Comedy
48322	Documentary
73023	Drama
73023	Romance
7980	Action
7980	Drama
7980	War
62511	Comedy
62511	Drama
2474	Drama
6291	Crime
6291	Drama
33834	Action
33834	Horror
33834	Thriller
6305	Drama
6305	Sci-Fi
71282	Documentary
2677	Documentary
2677	Musical
4427	Drama
5508	Comedy
5508	Drama
5508	Musical
1124	Drama
6954	Comedy
6954	Crime
6954	Drama
6954	Mystery
6954	Romance
85774	Documentary
68952	Comedy
68952	Horror
7265	Drama
48982	Animation
48982	Comedy
58299	Adventure
58299	Animation
58299	Children
58299	Comedy
1179	Crime
1179	Drama
1179	Film-Noir
3633	Action
3633	Adventure
3633	Romance
3633	Thriller
60	Adventure
60	Children
60	Fantasy
2065	Comedy
2065	Drama
2065	Fantasy
2065	Romance
3536	Comedy
3536	Drama
3536	Romance
1189	Documentary
3788	Drama
3788	Mystery
35957	Horror
35957	Thriller
348	Comedy
8337	Drama
8337	War
1279	Comedy
1279	Drama
45880	Drama
45880	Romance
51709	Comedy
51709	Drama
51709	Horror
51709	Sci-Fi
51709	Thriller
79242	Comedy
79242	Drama
971	Drama
2764	Crime
2764	Drama
2764	Romance
2764	Thriller
2243	Comedy
2243	Drama
2243	Romance
2022	Drama
4465	Drama
800	Drama
800	Mystery
800	Western
38304	Documentary
994	Comedy
994	Drama
3505	Drama
3505	Mystery
3505	Thriller
272	Comedy
272	Drama
7027	Action
7027	Western
1078	Comedy
1078	War
45	Comedy
45	Drama
45	Thriller
1916	Drama
1916	Romance
52	Comedy
52	Drama
52	Romance
3983	Drama
3983	Romance
7064	Drama
7064	Fantasy
34271	Crime
34271	Drama
36527	Drama
7234	Drama
5267	Drama
25788	Crime
25788	Drama
7137	Comedy
7137	Drama
7137	Romance
61729	Comedy
61729	Fantasy
61729	Romance
5120	Comedy
5120	Mystery
5120	Thriller
8253	Action
8253	Adventure
8253	Animation
8253	Comedy
8253	Crime
8253	Mystery
4322	Drama
89753	Drama
89753	Film-Noir
89753	Thriller
6724	Comedy
6724	Crime
6724	Drama
27878	Documentary
2245	Comedy
2245	Drama
2245	Romance
3152	Drama
1711	Crime
1711	Drama
1711	Mystery
6639	Drama
6639	Thriller
3814	Comedy
3917	Horror
27727	Drama
27727	Romance
942	Crime
942	Film-Noir
942	Mystery
67408	Animation
67408	Sci-Fi
65216	Drama
65216	Thriller
65216	War
1719	Drama
2454	Horror
2454	Mystery
2454	Sci-Fi
41863	Adventure
41863	Crime
41863	Drama
1132	Drama
8879	Crime
8879	Mystery
8879	Thriller
65642	Sci-Fi
65642	Thriller
69784	Comedy
55094	Drama
55094	Mystery
3067	Comedy
3067	Drama
3250	Drama
6791	Drama
8633	Action
8633	Adventure
8633	Comedy
8633	Sci-Fi
1889	Drama
1889	Mystery
1889	Thriller
1277	Comedy
1277	Drama
1277	Romance
8477	Romance
8477	Sci-Fi
7836	Documentary
7836	Musical
6666	Comedy
6666	Drama
6666	Fantasy
5959	Crime
5959	Drama
5959	Thriller
1834	Crime
1834	Drama
1834	Mystery
1834	Thriller
1041	Drama
6650	Comedy
6650	Drama
54372	Crime
54372	Drama
54372	Mystery
54372	Thriller
72395	Drama
4329	Western
46850	Documentary
2810	Animation
2810	Horror
2810	Mystery
2810	Thriller
2905	Action
2905	Adventure
2905	Drama
7121	Comedy
7121	Romance
4210	Action
4210	Crime
4210	Drama
4210	Horror
4210	Thriller
7073	Comedy
7073	Crime
7073	Mystery
4280	Comedy
4280	Drama
4280	Romance
2732	Drama
2732	Romance
43376	Drama
43376	War
2068	Drama
2068	Fantasy
2068	Mystery
2859	Documentary
2859	Musical
66509	Comedy
66509	Drama
6301	Drama
6301	Thriller
26084	Children
26084	Comedy
26084	Musical
26084	Romance
3819	Comedy
42418	Adventure
42418	Drama
42418	Romance
3699	Adventure
3699	Drama
3699	Romance
3699	Sci-Fi
6645	Action
6645	Adventure
6645	Drama
6645	Sci-Fi
7215	Adventure
7215	Drama
7215	Romance
7215	Thriller
7215	War
71462	Documentary
2384	Adventure
2384	Children
2384	Drama
34528	Comedy
34528	Drama
46965	Action
46965	Comedy
46965	Horror
46965	Thriller
8607	Adventure
8607	Animation
8607	Drama
4903	Drama
7700	Action
7700	Adventure
7700	Drama
7700	Thriller
7018	Crime
7018	Drama
7018	Thriller
3071	Comedy
3071	Drama
3157	Children
3157	Comedy
3157	Fantasy
86911	Comedy
1300	Comedy
1300	Drama
60487	Animation
60487	Children
60487	Comedy
1017	Adventure
1017	Children
74795	Action
74795	Drama
74795	Thriller
74795	War
1949	Drama
7706	Comedy
7706	Musical
44204	Crime
44204	Drama
8128	Drama
4020	Thriller
3310	Comedy
3310	Drama
493	Action
493	Crime
493	Drama
78209	Comedy
32598	Comedy
32598	Romance
7587	Crime
7587	Drama
7587	Thriller
2333	Drama
6852	Crime
6852	Drama
2357	Drama
56333	Comedy
56333	Drama
7091	Comedy
7560	Drama
7560	Thriller
7560	War
7566	Documentary
4519	Adventure
4519	Animation
4519	Children
4519	Fantasy
6932	Crime
6932	Drama
5505	Comedy
5505	Drama
89759	Drama
8951	Drama
6985	Drama
6617	Western
6777	Drama
63853	Adventure
63853	Drama
63853	War
63853	Western
66371	Drama
2926	Comedy
2926	Drama
8542	Comedy
8542	Musical
33639	Children
33639	Documentary
6881	Comedy
6881	Drama
31364	Crime
31364	Drama
31364	Mystery
31364	Thriller
85342	Action
85342	Crime
85342	Drama
507	Crime
507	Drama
507	Thriller
25771	Fantasy
3134	Drama
3134	War
71518	Comedy
71518	Drama
3068	Drama
3068	Mystery
26150	Drama
26150	War
1023	Animation
1023	Children
1023	Musical
6299	Documentary
33669	Adventure
33669	Comedy
33669	Drama
5970	Comedy
5970	Drama
5970	Romance
154	Drama
5812	Drama
5812	Romance
1202	Comedy
3091	Drama
3091	War
7084	Comedy
7084	Romance
71211	Comedy
71211	Crime
71211	Drama
71211	Thriller
1295	Drama
665	Comedy
665	Drama
665	War
8880	Drama
68848	Adventure
68848	Comedy
68848	Crime
68848	Romance
1173	Comedy
1173	Drama
6591	Drama
1809	Crime
1809	Drama
1176	Drama
1176	Fantasy
1176	Romance
3201	Drama
6538	Drama
6538	Mystery
6538	Thriller
39414	Comedy
39414	Drama
39414	Romance
3097	Comedy
3097	Drama
3097	Romance
5602	Comedy
5602	Crime
538	Drama
49824	Drama
49824	Musical
2644	Horror
90439	Drama
90439	Thriller
3075	Drama
3075	Horror
79185	Action
79185	Comedy
79185	Thriller
31923	Action
31923	Adventure
31923	Comedy
931	Mystery
931	Romance
931	Thriller
3018	Comedy
3018	Horror
3018	Sci-Fi
1111	Documentary
6643	Drama
8491	Crime
8491	Drama
8491	Film-Noir
7698	Drama
7698	Thriller
55253	Drama
55253	Romance
55253	Thriller
55253	War
77800	Comedy
77800	Drama
4232	Action
4232	Adventure
4232	Children
4232	Comedy
5385	Documentary
5293	Drama
5293	Thriller
39234	Drama
2912	Crime
2912	Drama
2912	Thriller
4037	Crime
4037	Film-Noir
4037	Mystery
4037	Thriller
52579	Drama
52579	Musical
2970	Adventure
2970	Drama
5876	Drama
5876	Thriller
5876	War
7072	Action
7072	Drama
7072	Romance
7072	Western
2527	Action
2527	Sci-Fi
2527	Thriller
2527	Western
4508	Drama
3260	Drama
5325	Documentary
6783	Comedy
6783	Drama
900	Musical
900	Romance
1701	Comedy
1701	Drama
932	Drama
932	Romance
4437	Horror
412	Drama
6721	Action
6721	Adventure
6721	Drama
4298	Crime
4298	Film-Noir
4298	Thriller
3398	Children
3398	Comedy
